Visual disturbance	63102001
soreness in shoulders	45326000
Shoulder pain	45326000
Lipitor	3877011000036101
Lipitor	3877011000036101
uterine, cramps (menopausal for 20 years)	29542008
Uterine spasm	29542008
extreme leg weakness	309774006
Weakness of limb	309774006
severe pain legs	76948002
Severe pain	76948002
Myalgia/myositis - forearm	288228002
charley horses in breasts	54981004
Charleyhorse	54981004
Lipitor	3877011000036101
Lipitor	3877011000036101
back pain	161891005
Backache	161891005
Myalgia	68962001
Weakness of limb	309774006
increased weight gain	262286000
Weight increased	262286000
little pain	22253000
Pain	22253000
Vasotec	21317011000036101
enalapril	21317011000036101
flushing	238810007
Flushing	238810007
Zocor	3904011000036106
pain	22253000
Pain	22253000
obsessively focused on morbid	162315007
Morbid thoughts	162315007
sickness	39104002
Illness	39104002
muscle aches	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
swelling abdomen	60728008
Abdominal swelling	60728008
muscle knots up	55300003
Muscle cramp	55300003
muscle aches	68962001
Myalgia	68962001
gas	162076009
Excessive upper gastrointestinal gas	162076009
Lipitor	3877011000036101
Lipitor	3877011000036101
leg pain	10601006
Pain in lower limb	10601006
breathing difficulties	230145002
Difficulty breathing	230145002
brain cancer (glial cell related cancer)	428061005
Malignant neoplasm of brain	428061005
Severe depression	310497006
Severe depression	310497006
joint pain	57676002
Arthralgia	57676002
muscle pain in legs	288231001
Myalgia/myositis - lower leg	288231001
Lipitor	3877011000036101
Lipitor	3877011000036101
Knee pain	30989003
Bloated	248490000
Bloating symptom	248490000
coronary disease	56265001
Heart disease	56265001
EXTREME PAIN IN SHOULDERS	76948002
Severe pain	76948002
feeling depressed	272022009
C/O - feeling depressed	272022009
severe leg cramping	449917004
Cramp in lower limb	449917004
pain	22253000
Pain	22253000
difficulty with digestive system	308925008
Digestive symptom	308925008
calf leg cramps	250084002
Cramp in calf	250084002
toprol	32970011000036103
Toprol-XL	32970011000036103
depression	35489007
Depression	35489007
flu-like syptoms	95891005
Influenza-like illness	95891005
flu symptoms	95891005
Influenza-like illness	95891005
muscles in my lower abdomen started to contract	249544004
Abdominal muscles tense	249544004
weakness	13791008
Asthenia	13791008
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
bloating	248490000
Bloating symptom	248490000
reduced feeling below the knees	429783005
Paraesthesia of lower extremity	429783005
Lipitor	3877011000036101
Lipitor	3877011000036101
severe pain in left shoulder,	76948002
Severe pain	76948002
confusion	40917007
Confusion	40917007
arm pain	102556003
Pain in upper limb	102556003
back spasms	203095000
Spasm of back muscles	203095000
drowsiness	271782001
Drowsy	271782001
constant gas	162076009
Excessive upper gastrointestinal gas	162076009
constipated	14760008
Constipation	14760008
short-term memory disappeared	247592009
Poor short-term memory	247592009
joint pain	57676002
Arthralgia	57676002
memory loss	48167000
Amnesia	48167000
pain	22253000
Pain	22253000
spasm	45352006
Spasm	45352006
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lightheadedness	386705008
insommnia	193462001
Insomnia	193462001
LIPITOR	3877011000036101
Lipitor	3877011000036101
chest pain	29857009
Chest pain	29857009
DIZZINESS	404640003
Dizziness	404640003
Lipitor	3877011000036101
Lipitor	3877011000036101
pain	22253000
Pain	22253000
stroke	230690007
Cerebrovascular accident	230690007
dry eyes	162290004
Dry eyes	162290004
abdominal problems	11072008
Nonspecific abdominal symptom	11072008
vaginal bleeding	289530006
Vaginal bleeding	289530006
very sensative to the cold	80585000
Intolerant of cold	80585000
blurred vision	246636008
Blurred vision - hazy	246636008
muscle pain	68962001
Myalgia	68962001
depression	35489007
Depression	35489007
severe muscle aches	68962001
Myalgia	68962001
cramps	55300003
Muscle cramp	55300003
no strength	26544005
Muscle weakness	26544005
dizziness	404640003
Dizziness	404640003
pain	22253000
Pain	22253000
Lipitor	3877011000036101
Lipitor	3877011000036101
back aches	161891005
Backache	161891005
Lipitor	3877011000036101
Lipitor	3877011000036101
Menopausal	289903006
Menopause present	289903006
weakness in legs	309774006
Weakness of limb	309774006
decreased stamina	248277009
Lack of stamina	248277009
crying for no reason	304534000
Crying	304534000
provastatin	21606011000036107
pravastatin	21606011000036107
headache	25064002
Headache	25064002
pain	22253000
Pain	22253000
Loss of memory	48167000
Amnesia	48167000
anxiety	48694002
Anxiety	48694002
head aches	25064002
Headache	25064002
cramp	55300003
Muscle cramp	55300003
pain	22253000
Pain	22253000
fatigue	84229001
Fatigue	84229001
Lipitor	3877011000036101
Lipitor	3877011000036101
hip pain	49218002
Hip pain	49218002
lipitor	3877011000036101
Lipitor	3877011000036101
hips hurt	49218002
Hip pain	49218002
spasms	45352006
Spasm	45352006
constipated	14760008
Constipation	14760008
anxiety issues	48694002
Anxiety	48694002
restricted movement	70733008
Limitation of joint movement	70733008
rash	271807003
Rash	271807003
fibromyalgia	24693007
Fibromyalgia	24693007
weak	13791008
Asthenia	13791008
lipitor	3877011000036101
Lipitor	3877011000036101
vertigo	399153001
Vertigo	399153001
Loss of energy	248274002
Lack of energy	248274002
pain in my legs	10601006
Pain in lower limb	10601006
Short term memory affected	247592009
Poor short-term memory	247592009
tendonitis	34840004
Tendonitis	34840004
stomach cramps	51197009
Stomach cramps	51197009
feel flu like	95891005
Influenza-like illness	95891005
chronic fatigue	52702003
Chronic fatigue syndrome	52702003
unable to lift my legs	284151004
Unable to move leg	284151004
Diclofenac and Misoprostol	21809011000036108
diclofenac + misoprostol	21809011000036108
Cramping of the leg muscles	449917004
Cramp in lower limb	449917004
heartburn	16331000
Heartburn	16331000
lipitor	3877011000036101
Lipitor	3877011000036101
diziness	404640003
Dizziness	404640003
Tremor	26079004
Tremor	26079004
muscles were very stiff	16046003
Muscle rigidity	16046003
stomach pain	271681002
Stomach ache	271681002
Insomnia	193462001
Insomnia	193462001
stress	73595000
Stress	73595000
gas	162076009
Excessive upper gastrointestinal gas	162076009
gas/wind	162076009
Excessive upper gastrointestinal gas	162076009
Neurontin	4344011000036106
Neurontin	4344011000036106
Lipitor	3877011000036101
CoQ10	77424011000036100
ubidecarenone	77424011000036100
Tiredness	267031002
Tiredness symptom	267031002
aches and pains	82991003
Generalised aches and pains	82991003
cough	49727002
Cough	49727002
cramp	55300003
Muscle cramp	55300003
INSOMNIA	193462001
Insomnia	193462001
very painful muscle aches back	161891005
Backache	161891005
depression	35489007
Depression	35489007
Dehydration	34095006
diarrhea	62315008
Diarrhoea	62315008
insomnia	193462001
Insomnia	193462001
Pain in my hands	53057004
Hand pain	53057004
ankle pain	247373008
Ankle pain	247373008
Discoloration of skin [blotchy] on the neck	3253007
Discolouration of skin	3253007
speech difficulties like pronunciation	47004009
Dysphonia	47004009
Bell's	193093009
Bell's palsy	193093009
Loss of voice	44564008
Crestor	4031011000036106
hairloss	278040002
Loss of hair	278040002
pain in the leg	10601006
Pain in lower limb	10601006
Provachol	3848011000036104
Pravachol	3848011000036104
numb	44077006
Numbness	44077006
Lipitor	3877011000036101
Lipitor	3877011000036101
lower back pain	279039007
Low back pain	279039007
amyotrophic lateral sclerosis	86044005
Amyotrophic lateral sclerosis	86044005
period like cramps	29542008
Uterine spasm	29542008
CARPAL TUNNAL	57406009
Carpal tunnel syndrome	57406009
weak	13791008
Asthenia	13791008
pain	22253000
Pain	22253000
headache	25064002
Headache	25064002
Ibuprofen	21885011000036105
ibuprofen	21885011000036105
muscle soreness	68962001
Myalgia	68962001
Zocor	3904011000036106
Zocor	3904011000036106
constipated	14760008
Constipation	14760008
lassitude	13791008
Asthenia	13791008
stage 1 diastolic dysfunction	3545003
Diastolic dysfunction	3545003
Amnesia	48167000
depresion	35489007
Depression	35489007
stomach discomfort	271681002
Stomach ache	271681002
Lipitor	3877011000036101
Lipitor	3877011000036101
Lyme Disease	23502006
Lyme disease	23502006
couldn't walk straight	228158008
Walking disability	228158008
Lipitor	3877011000036101
Lipitor	3877011000036101
gas	162076009
Excessive upper gastrointestinal gas	162076009
joint pain	57676002
Arthralgia	57676002
short term memory problems	247592009
Poor short-term memory	247592009
Fatigue	84229001
Arthotec	3384011000036100
Arthrotec	3384011000036100
Lipitor	3877011000036101
Lipitor	3877011000036101
cannot walk	282145008
Unable to walk	282145008
chest pain	29857009
Chest pain	29857009
Stomach cramps	51197009
swollen feet & ankles	297142003
Foot swelling	297142003
facial paralysis	280816001
Facial palsy	280816001
Joint pain	57676002
Arthralgia	57676002
Lipitor	3877011000036101
Lipitor	3877011000036101
lipitor	3877011000036101
Lipitor	3877011000036101
Numbness on left side of face	309557009
Numbness of face	309557009
face looks puffy	278528006
Facial swelling	278528006
Hand pain	53057004
Difficulty sleeping	301345002
Feel shaky	271713000
General unsteadiness	271713000
weight gain	8943002
Weight gain	8943002
Lipitor	3877011000036101
Lipitor	3877011000036101
extreme pain	76948002
Severe pain	76948002
problems with memory	386807006
Memory impairment	386807006
joint pain	57676002
Arthralgia	57676002
stomach discomfort	271681002
Stomach ache	271681002
cough	49727002
Cough	49727002
pain in shoulder	45326000
Shoulder pain	45326000
Lipitor	3877011000036101
Lipitor	3877011000036101
fish oil natural	77436011000036106
arthrotec	3384011000036100
Arthrotec	3384011000036100
high cholesterol	124054003
Increased cholesterol esters	124054003
eye problems	371405004
Disorder of eye	371405004
Aching in legs	10601006
Pain in lower limb	10601006
extreme vomiting	332982000
Uncontrollable vomiting	332982000
flu-symptoms	95891005
Influenza-like illness	95891005
glossitis	162076009
Excessive upper gastrointestinal gas	162076009
cholesterol high	166830008
Serum cholesterol raised	166830008
Type II diabetic	44054006
Type 2 diabetes mellitus	44054006
back pain	161891005
Backache	161891005
muscle weakness	26544005
Muscle weakness	26544005
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
pain	22253000
Pain	22253000
insomnia	193462001
Insomnia	193462001
exhaustion	60119000
Exhaustion	60119000
hip pain	49218002
Hip pain	49218002
lipitor	3877011000036101
Lipitor	3877011000036101
Pain in throat	162397003
tingly feeling in hands	62507009
Pins and needles	62507009
arthritic pain	57676002
Arthralgia	57676002
increase in level of fatigue	84229001
Fatigue	84229001
joint discomfort	57676002
Arthralgia	57676002
Severe pain in right heel	76948002
Severe pain	76948002
pain	22253000
Pain	22253000
arms painful	102556003
Pain in upper limb	102556003
weakness	13791008
Asthenia	13791008
hypochondriac	18193002
Hypochondriasis	18193002
Tired	224960004
atrophy	88092000
Muscle atrophy	88092000
pain	22253000
Pain	22253000
spasm	45352006
Spasm	45352006
flu-like symptoms	95891005
Influenza-like illness	95891005
Anxiety	48694002
Lipitor	3877011000036101
Lipitor	3877011000036101
CoQ10	77424011000036100
ubidecarenone	77424011000036100
muscle pain	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
coma	371632003
Coma	371632003
Low back pain	279039007
Lipitor	3877011000036101
Lipitor	3877011000036101
ibruprofen gel	70270011000036104
ibuprofen 5% gel	70270011000036104
dry mouth	87715008
Aptyalism	87715008
anxiety	48694002
Anxiety	48694002
aching joints wrists	202482009
Wrist joint pain	202482009
no sex drive	8357008
Reduced libido	8357008
Muscle rigidity	16046003
Rotator cuff syndrome	4106009
loss of sleep	130989002
Sleep deprivation	130989002
muscle pain	68962001
Myalgia	68962001
fatigue	84229001
Fatigue	84229001
Visual disturbance	63102001
Asthenia	13791008
Lipitor	3877011000036101
Lipitor	3877011000036101
Pain in knees	30989003
Knee pain	30989003
pain	22253000
Pain	22253000
asthmatic	195967001
Asthma	195967001
Lipitor	3877011000036101
Lipitor	3877011000036101
sore	22253000
Pain	22253000
Lipitor	3877011000036101
Lipitor	3877011000036101
leg and foot cramps	449917004
Cramp in lower limb	449917004
haven't slept	248255005
Cannot sleep at all	248255005
cause me to limp	16973004
Limping	16973004
leg cramps	449917004
Cramp in lower limb	449917004
General Fatigue	162076009
Excessive upper gastrointestinal gas	162076009
Diabetes mellitus	73211009
extreme pain in legs	76948002
Severe pain	76948002
rash	271807003
Rash	271807003
pain in the knees and feet	30989003
Knee pain	30989003
chronic fatigue syndrome	52702003
Chronic fatigue syndrome	52702003
gum infections	66383009
Gingivitis	66383009
lack of sexual drive	248096004
Lack of libido	248096004
weakness in legs	309774006
Weakness of limb	309774006
slurred speech	289195008
Slurred speech	289195008
fibromyalgia	24693007
Fibromyalgia	24693007
calf pain	300954003
Pain in calf	300954003
GEMFIBROSIL	21659011000036107
gemfibrozil	21659011000036107
Lipitor	3877011000036101
Zocor	3904011000036106
Zocor	3904011000036106
Problems sleeping	301345002
Difficulty sleeping	301345002
lower back pain	279039007
Low back pain	279039007
peripheral neuropathy	302226006
Peripheral neuropathy	302226006
TERRIBLE abdominal pain	21522001
Abdominal pain	21522001
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
severe muscle weakness	26544005
Muscle weakness	26544005
severe back pain	76948002
Severe pain	76948002
Blurred vision - hazy	246636008
Myalgia	68962001
Severe elbow pain	76948002
Severe pain	76948002
strokes	230690007
Cerebrovascular accident	230690007
Lipitor	3877011000036101
Lipitor	3877011000036101
arthritis	3723001
Arthritis	3723001
disabled	21134002
Disability	21134002
insomnia	193462001
Insomnia	193462001
Increased creatine kinase level	432352001
Cannot sleep at all	248255005
Lipitor	3877011000036101
Lipitor	3877011000036101
hip pain	49218002
Hip pain	49218002
type one diabetic	46635009
Type 1 diabetes mellitus	46635009
lack of sleep	130989002
Sleep deprivation	130989002
Lipitor	3877011000036101
Lipitor	3877011000036101
morphine	21252011000036100
morphine	21252011000036100
I simply could not walk	282145008
Unable to walk	282145008
Influenza-like illness	95891005
tingling	62507009
Pins and needles	62507009
Elevated liver enzymes	166643006
Liver enzymes abnormal	166643006
Weakness	13791008
Asthenia	13791008
fish oil	77436011000036106
fish oil natural	77436011000036106
labor pain	247412007
Labour pain	247412007
pain	22253000
Pain	22253000
cant walk	282145008
Unable to walk	282145008
charley horses in shoulders	54981004
Charleyhorse	54981004
I felt like I was going to pass out	248223005
Feeling faint	248223005
severe arthritis	3723001
Arthritis	3723001
extreme pain in both shoulders	76948002
Severe pain	76948002
eyes get blury	246636008
Blurred vision - hazy	246636008
spazms	45352006
Spasm	45352006
arthritis	3723001
Arthritis	3723001
hip pain	49218002
Hip pain	49218002
Pain in finger	18876004
muscle pain in right hip	49218002
Hip pain	49218002
foot pain	47933007
Foot pain	47933007
Lipitor	3877011000036101
Lipitor	3877011000036101
photosensitivity	90128006
Photosensitivity	90128006
Nerve injury	57182000
pain	22253000
Pain	22253000
lipitor	3877011000036101
Lipitor	3877011000036101
leg cramps	449917004
Cramp in lower limb	449917004
Parkinson's	49049000
Parkinson's disease	49049000
Charleyhorse	54981004
weakness	13791008
Asthenia	13791008
Lopressor	21662011000036107
metoprolol	21662011000036107
Pravastatin	21606011000036107
pravastatin	21606011000036107
muscle problems	129565002
Myopathy	129565002
aspirin	21719011000036107
aspirin	21719011000036107
feet hurt	47933007
Foot pain	47933007
mood swings	18963009
Mood swings	18963009
celebrex	4171011000036100
Celebrex	4171011000036100
can't sleep	193462001
Insomnia	193462001
Joint pain in the knees	30989003
Knee pain	30989003
cortisone shots	21779011000036103
cortisone	21779011000036103
threw up	422400008
Vomiting	422400008
can barely walk	228158008
Walking disability	228158008
neck pain	81680005
Neck pain	81680005
Lipitor	3877011000036101
fibromyalgia	24693007
Fibromyalgia	24693007
memory loss	48167000
Amnesia	48167000
pain	22253000
Pain	22253000
very bad pains in shoulders	45326000
Shoulder pain	45326000
impaired my ability to take long walks	267044007
Impaired exercise tolerance	267044007
brown water	62315008
Diarrhoea	62315008
MUSCEL PAIN	68962001
Myalgia	68962001
tingling in the scalp	62507009
Pins and needles	62507009
Lipitor	3877011000036101
Lipitor	3877011000036101
muscle problems	129565002
Myopathy	129565002
severe muscle pull/strain	48532005
Muscle strain	48532005
intense chest pains	29857009
Chest pain	29857009
Pain in shoulders	45326000
Shoulder pain	45326000
Zocor	3904011000036106
thighs muscle pain in the	288230000
Myalgia/myositis -pelvis/thigh	288230000
CO-Q10	77424011000036100
ubidecarenone	77424011000036100
Excercise intolerance	267044007
Impaired exercise tolerance	267044007
insomnia	193462001
Insomnia	193462001
twitching	249966004
Spasmodic movement	249966004
VitC	77435011000036104
ascorbic acid	77435011000036104
Lipitor	3877011000036101
Lipitor	3877011000036101
tore my right Achilles tendon just simply taking off from a sprinters stance	429513001
Rupture of Achilles tendon	429513001
fatigue	84229001
Fatigue	84229001
neck pain	81680005
Neck pain	81680005
Lipitor	3877011000036101
Lipitor	3877011000036101
SEVERE leg pains	76948002
Severe pain	76948002
Tired	224960004
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
vomiting	422400008
Vomiting	422400008
Menstrual cramp	431416001
fatigue	84229001
Fatigue	84229001
back pain	161891005
Backache	161891005
Lipitor	3877011000036101
Lipitor	3877011000036101
muscle pain	68962001
Myalgia	68962001
muscle in my angles hurt	247373008
Ankle pain	247373008
malaise	367391008
Malaise	367391008
headaches	25064002
Headache	25064002
stomach pain	271681002
Stomach ache	271681002
lower back is also tight	250069006
Muscle tension	250069006
Excessive upper gastrointestinal gas	162076009
Aching over my entire body	82991003
Generalised aches and pains	82991003
flu-like symptoms	95891005
Influenza-like illness	95891005
muscle pains	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
pain	22253000
Pain	22253000
ALS	86044005
Amyotrophic lateral sclerosis	86044005
vitamin c	77435011000036104
ascorbic acid	77435011000036104
empty stomach feeling	225014007
Feeling empty	225014007
headaches	25064002
Headache	25064002
loss of concentration	60032008
Unable to concentrate	60032008
horrible pain in both shoulders	76948002
Severe pain	76948002
insomnia	193462001
Insomnia	193462001
could barely walk	228158008
Walking disability	228158008
abdominal pain	21522001
Abdominal pain	21522001
Parkinsonian tremor	308909003
occasional thoughts of suicide	6471006
Suicidal thoughts	6471006
Enlarged liver	80515008
Hepatomegaly	80515008
severe lower abdominal pain/cramping	54586004
Lower abdominal pain	54586004
had no energy	248274002
Lack of energy	248274002
extreme muscle fatigue	80449002
Muscle fatigue	80449002
Capsacian	69821011000036104
capsaicin	69821011000036104
Neurontin	4344011000036106
Neurontin	4344011000036106
lipitor	3877011000036101
Lipitor	3877011000036101
Legs would go wobbly	309774006
Weakness of limb	309774006
lipitor	3877011000036101
Lipitor	3877011000036101
pains	22253000
Pain	22253000
Stevens Johnson Syndrome	73442001
Stevens-Johnson syndrome	73442001
burning in arms	36349006
Burning pain	36349006
Increased venous pressure	69791001
Weakness of hand	299042006
Lipitor	3877011000036101
Lipitor	3877011000036101
strength depletion	26544005
Muscle weakness	26544005
Pain	22253000
lipitor	3877011000036101
Lipitor	3877011000036101
Excessive upper gastrointestinal gas	162076009
Headache	25064002
Headache	25064002
pain	22253000
Pain	22253000
Muscle weakness	26544005
anxiety	48694002
Anxiety	48694002
sudden onset of pain	274663001
Acute pain	274663001
Zocor	3904011000036106
Zocor	3904011000036106
Lopressor	21662011000036107
metoprolol	21662011000036107
lipitor	3877011000036101
Lipitor	3877011000036101
Foot/ankle pain	47933007
Foot pain	47933007
Charleyhorse	54981004
Extreme fatigue	13791008
Asthenia	13791008
Illness	39104002
cramps	55300003
Muscle cramp	55300003
decreased sense of taste	36955009
Loss of taste	36955009
eyes are bloodshot	246676003
Hyperaemia of surface of eye	246676003
elevated CRP	166584001
C-reactive protein abnormal	166584001
charlie horse in feet	54981004
Charleyhorse	54981004
Pain	22253000
Lipitor	3877011000036101
Lipitor	3877011000036101
Pravachol	3848011000036104
Pravachol	3848011000036104
Severe pain	76948002
kidney damage	40095003
Renal injury	40095003
insomnia	193462001
Insomnia	193462001
Zocor	3904011000036106
Zocor	3904011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
can barely walk	228158008
Walking disability	228158008
pain	22253000
Pain	22253000
difficult swallowing	288939007
Difficulty swallowing	288939007
heart attack	22298006
Myocardial infarction	22298006
My hips hurt on both sides	49218002
Hip pain	49218002
blood in bowel movements	405729008
Haematochezia	405729008
confusion	40917007
Confusion	40917007
Crestor	4031011000036106
Crestor	4031011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
Fibromyalgia	24693007
LIPITOR	3877011000036101
Lipitor	3877011000036101
muscle aches in my legs	288231001
Myalgia/myositis - lower leg	288231001
charley horses in legs	54981004
Charleyhorse	54981004
low in energy	248274002
Lack of energy	248274002
feel a bit weird	367391008
Malaise	367391008
bloating	248490000
Bloating symptom	248490000
dizzy spells	404640003
Dizziness	404640003
pain	22253000
Pain	22253000
changes in mood	18963009
Mood swings	18963009
Lipitor	3877011000036101
Lipitor	3877011000036101
backpain	161891005
Backache	161891005
lower leg weakness	309774006
Weakness of limb	309774006
lipitor	3877011000036101
Lipitor	3877011000036101
it's a chore to just walk around	228158008
Walking disability	228158008
my bladder all but quit working	236632007
Functional disorder of bladder	236632007
pain	22253000
Pain	22253000
polymyositis	31384009
Polymyositis	31384009
impaired memory	386807006
Memory impairment	386807006
Autoimmune disease	85828009
Muscle atrophy	88092000
Loss of sense of smell	44169009
Lipitor	3877011000036101
Lipitor	3877011000036101
complete body flushes (like a hot flash without the hot)	238810007
Flushing	238810007
Lexapro	3210011000036104
Lexapro	3210011000036104
Foggy mental state	419723007
Mentally dull	419723007
puking	422400008
Vomiting	422400008
stress	73595000
Stress	73595000
muscle weakness	26544005
Muscle weakness	26544005
Acne	11381005
Stomach pains	271681002
Stomach ache	271681002
lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
vertigo	399153001
Vertigo	399153001
cramps	55300003
Muscle cramp	55300003
tinnitus (left ear)	60862001
Tinnitus	60862001
calf sensation turned painful	300954003
Pain in calf	300954003
depressed	35489007
Depression	35489007
sciatica	23056005
Sciatica	23056005
headaches	25064002
Headache	25064002
arthrotec	3384011000036100
Arthrotec	3384011000036100
cramps	55300003
Muscle cramp	55300003
numbness in my hands	309521004
Numbness of hand	309521004
Lipitor	3877011000036101
Lipitor	3877011000036101
Hand cramps	250082003
can't even sleep at night	193462001
Insomnia	193462001
heavy aching legs	161873000
Heavy legs	161873000
intense shoulder and upper arm pain	76948002
Severe pain	76948002
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
elbow pain	74323005
Pain in elbow	74323005
lupus	200936003
Lupus erythematosus	200936003
cramping	55300003
Muscle cramp	55300003
muscle dmaage	129565002
Myopathy	129565002
Pain in lower limb	10601006
memory loss	48167000
Amnesia	48167000
pain	22253000
Pain	22253000
cramps	55300003
Muscle cramp	55300003
Cramps in calves	250084002
Cramp in calf	250084002
Tricor	21417011000036105
fenofibrate	21417011000036105
period all month long	386692008
Menorrhagia	386692008
rash	271807003
Rash	271807003
leg soreness	10601006
Pain in lower limb	10601006
loss body balance	282299006
Unable to balance	282299006
acid reflux	698065002
Acid reflux	698065002
Diarhea	62315008
Diarrhoea	62315008
loose stools	398032003
Loose stool	398032003
constant lethargy	214264003
Lethargy	214264003
bipolar disorder	13746004
Bipolar disorder	13746004
right hand has been getting numb	309521004
Numbness of hand	309521004
Muscle weakness from the pevis down to my toes	26544005
Muscle weakness	26544005
muscle pain	68962001
Myalgia	68962001
painful	22253000
Pain	22253000
Headaches	25064002
Headache	25064002
cough	49727002
Cough	49727002
neck pains	81680005
Neck pain	81680005
Severe back pain	76948002
Severe pain	76948002
BLADDER NOT TO EMPTY AS IT SHOULD	267064002
Urinary retention	267064002
Lipitor	3877011000036101
Tylenol 3	3080011000036109
Tylenol	3080011000036109
Headache	25064002
extreme fatigue	13791008
Asthenia	13791008
genetically high LDL	162076009
Excessive upper gastrointestinal gas	162076009
diarrhea	62315008
Diarrhoea	62315008
excessive gas	162076009
Excessive upper gastrointestinal gas	162076009
Zocor	3904011000036106
Zocor	3904011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
body aches	82991003
Generalised aches and pains	82991003
Charley horses in feet	54981004
Charleyhorse	54981004
exhaustion	60119000
Exhaustion	60119000
Lipitor	3877011000036101
Lipitor	3877011000036101
loss of balance	282299006
Unable to balance	282299006
Arthrotec	3384011000036100
Arthrotec	3384011000036100
Disorentatation	62476001
Disorientated	62476001
Lipitor	3877011000036101
Lipitor	3877011000036101
hand tremors	26079004
Tremor	26079004
diarreah	62315008
Diarrhoea	62315008
bloated	248490000
Bloating symptom	248490000
chest pain	29857009
Chest pain	29857009
damage to my muscles	129565002
Myopathy	129565002
Lipitor	3877011000036101
Lipitor	3877011000036101
Vitamin C	77435011000036104
ascorbic acid	77435011000036104
Pain	22253000
head hurt	25064002
Headache	25064002
uterine cramping	29542008
Uterine spasm	29542008
pneumonia	233604007
Pneumonia	233604007
lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Neck pain	81680005
Neck pain	81680005
extremely fatigued	13791008
Asthenia	13791008
Rapid shallow breathing	248581005
Advil	53215011000036102
Advil	53215011000036102
permanent joint damage	125610000
Joint injury	125610000
want to give up	247753000
Loss of interest	247753000
Fish oil	77436011000036106
fish oil natural	77436011000036106
bloating	248490000
Bloating symptom	248490000
generalized skin discoloration	162076009
Excessive upper gastrointestinal gas	162076009
rash on my wrist	271807003
Rash	271807003
Dizziness	404640003
Dizziness	404640003
Lupus	200936003
Lupus erythematosus	200936003
Stiff legs	225609009
Joint pain in spine	48926009
Pain in spine	48926009
pain in my lower leg	10601006
Pain in lower limb	10601006
Arthritis	3723001
head aches	25064002
Headache	25064002
weakness in arms	309774006
Weakness of limb	309774006
insomnia	193462001
Insomnia	193462001
Lipitor	3877011000036101
Lipitor	3877011000036101
MOOD SWINGS	18963009
Mood swings	18963009
soreness of muscles	68962001
Myalgia	68962001
Burning sensations in shoulders	90673000
Burning sensation	90673000
menopause	289903006
Menopause present	289903006
vomit	422400008
Vomiting	422400008
Lipitor	3877011000036101
Lipitor	3877011000036101
back ache	161891005
Backache	161891005
cramps in thigh	449917004
Cramp in lower limb	449917004
muscles on the sides of my back were constantly painful	95421005
Intercostal myalgia	95421005
pain	22253000
Pain	22253000
intense, horrid pain	76948002
Severe pain	76948002
trazadone	4156011000036108
Deseril	4156011000036108
heart attackes	22298006
Myocardial infarction	22298006
Lipitor	3877011000036101
stiffness in hips	249914008
Hip stiff	249914008
severe leg muscle weakness	309774006
Weakness of limb	309774006
nausea	422587007
Nausea	422587007
Premarin	2940011000036100
Premarin	2940011000036100
shoulder pain	45326000
Shoulder pain	45326000
Lipitor	3877011000036101
Lipitor	3877011000036101
WEIGHT GAIN	8943002
Weight gain	8943002
asthma	195967001
Asthma	195967001
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
muscle aches	68962001
Myalgia	68962001
Can't walk up stairs	165247006
Unable to climb stairs	165247006
pain with stomach cramps	51197009
Stomach cramps	51197009
depressed	35489007
Depression	35489007
ZOCOR	3904011000036106
Zocor	3904011000036106
testosterone	21290011000036109
Lipitor	3877011000036101
Lipitor	3877011000036101
Burning	90673000
Burning sensation	90673000
Ackey leg cramps	449918009
Cramp in lower leg	449918009
stiffness neck	161882006
Stiff neck	161882006
Skin irritation	367466007
food cravings	248132003
Craving for food or drink	248132003
gas	162076009
Excessive upper gastrointestinal gas	162076009
shoulder painful	45326000
Shoulder pain	45326000
nerve damage	57182000
Nerve injury	57182000
syncope	271594007
Syncope	271594007
shortness of breath	267036007
Dyspnoea	267036007
muscle pains	68962001
Myalgia	68962001
UNBEARABLE MUSCLE PAIN	68962001
Myalgia	68962001
Aches and pains	82991003
Generalised aches and pains	82991003
Depression	35489007
Depression	35489007
cortozone injections	21779011000036103
cortisone	21779011000036103
Depression	35489007
Asthenia	13791008
kidney damage	90708001
Kidney disease	90708001
cramps in legs	449917004
Cramp in lower limb	449917004
